1 15 1630 DPWeight 11445 | 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
2 15 1640 DPWeight 13335 | 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1
3 15 1658 DPWeight 17985 | 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
4 15 1772 DPWeight 12615 | 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1
5 15 1407 DPWeight 17835 | 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
6 15 1880 DPWeight 11955 | 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
7 15 2209 DPWeight 11985 | 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
8 15 2076 DPWeight 10965 | 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1
9 15 1303 DPWeight 17970 | 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1
10 15 1836 DPWeight 17070 | 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1
11 15 1662 DPWeight 13500 | 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
12 15 2110 DPWeight 16995 | 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1
13 15 1258 DPWeight 10020 | 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1
14 15 1402 DPWeight 15855 | 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
15 15 1872 DPWeight 14670 | 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1
16 15 1762 DPWeight 16545 | 1 1 0 0 1 1 1 0 1 1 0 1 1 1 1
17 15 1807 DPWeight 16020 | 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
18 15 1614 DPWeight 21030 | 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
19 15 1665 DPWeight 13935 | 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
20 15 1272 DPWeight 18990 | 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
21 15 1892 DPWeight 12645 | 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
22 15 2258 DPWeight 12795 | 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
23 15 2047 DPWeight 16335 | 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1
24 15 1646 DPWeight 15120 | 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
25 15 2182 DPWeight 12780 | 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1
26 15 2024 DPWeight 15600 | 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1
27 15 1530 DPWeight 17280 | 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1
28 15 1893 DPWeight 15465 | 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1
29 15 1546 DPWeight 18360 | 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1
30 15 2211 DPWeight 17160 | 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1
31 15 2006 DPWeight 16740 | 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1
32 15 1656 DPWeight 15960 | 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1
33 15 1924 DPWeight 19800 | 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1
34 15 1979 DPWeight 19335 | 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1
35 15 2130 DPWeight 12180 | 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
36 15 1636 DPWeight 10785 | 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1
37 15 1856 DPWeight 20610 | 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
38 15 1894 DPWeight 15690 | 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0
39 15 1309 DPWeight 14100 | 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0
40 15 1905 DPWeight 13380 | 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1
41 15 1830 DPWeight 16515 | 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
42 15 1902 DPWeight 13695 | 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1
43 15 1464 DPWeight 12330 | 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
44 15 1662 DPWeight 15540 | 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
45 15 1579 DPWeight 11640 | 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1
46 15 2101 DPWeight 17220 | 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1
47 15 1776 DPWeight 13365 | 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0
48 15 1593 DPWeight 11730 | 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1
49 15 1959 DPWeight 15165 | 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
50 15 1735 DPWeight 19440 | 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1
51 15 1923 DPWeight 8310 | 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
52 15 1491 DPWeight 12735 | 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
53 15 1439 DPWeight 16485 | 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1
54 15 2163 DPWeight 11235 | 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
55 15 2244 DPWeight 13020 | 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1
56 15 1553 DPWeight 20670 | 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1
57 15 1545 DPWeight 14760 | 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
58 15 1858 DPWeight 16305 | 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1
59 15 2197 DPWeight 17340 | 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1
60 15 1672 DPWeight 20070 | 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
61 15 1936 DPWeight 12855 | 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
62 15 1894 DPWeight 14685 | 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
63 15 1734 DPWeight 14970 | 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
64 15 1867 DPWeight 17130 | 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
65 15 1769 DPWeight 17310 | 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1
66 15 1849 DPWeight 7815 | 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1
67 15 1850 DPWeight 12780 | 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1
68 15 1425 DPWeight 15315 | 1 0 1 1 1 1 1 1 0 1 1 0 0 1 1
69 15 1816 DPWeight 16695 | 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
70 15 2031 DPWeight 12135 | 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
71 15 1323 DPWeight 11580 | 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
72 15 1731 DPWeight 12825 | 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1
73 15 1432 DPWeight 13365 | 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
74 15 2000 DPWeight 10290 | 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
75 15 1952 DPWeight 8565 | 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
76 15 1838 DPWeight 19590 | 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1
77 15 1721 DPWeight 11670 | 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
78 15 2207 DPWeight 13695 | 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1
79 15 2301 DPWeight 15810 | 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1
80 15 1724 DPWeight 15270 | 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1
81 15 1794 DPWeight 14955 | 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1
82 15 1959 DPWeight 13920 | 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1
83 15 1744 DPWeight 15195 | 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1
84 15 2267 DPWeight 18195 | 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1
85 15 1521 DPWeight 16620 | 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
86 15 1379 DPWeight 15465 | 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
87 15 1682 DPWeight 13560 | 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1
88 15 1522 DPWeight 19275 | 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1
89 15 1468 DPWeight 15510 | 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1
90 15 1807 DPWeight 15945 | 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0
91 15 1705 DPWeight 12360 | 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1
92 15 2080 DPWeight 19020 | 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1
93 15 1661 DPWeight 19440 | 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1
94 15 2285 DPWeight 13455 | 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1
95 15 2184 DPWeight 17055 | 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1
96 15 1667 DPWeight 15615 | 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
97 15 1605 DPWeight 18810 | 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1
98 15 1463 DPWeight 13320 | 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
99 15 2235 DPWeight 14385 | 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1
100 15 1656 DPWeight 15120 | 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1
