1 15 1499 36 18 180 77 64 75 86 39 48 24 194 22 62 90 239 53 78 64 21 98 242 65 152 83 151 74 104 47 217 66
2 15 1458 119 36 148 33 87 98 47 23 84 7 190 79 67 85 29 29 95 41 247 24 23 79 224 53 156 67 111 85 196 70
3 15 1181 13 90 104 80 19 15 178 29 3 58 97 1 26 81 92 38 244 56 106 52 194 30 31 24 142 58 213 83 15 78
4 15 1627 42 83 178 58 88 48 219 76 158 24 201 36 173 16 213 5 202 26 33 22 212 54 50 66 128 44 95 94 42 3
5 15 1374 43 69 168 57 208 98 28 36 19 36 220 49 205 61 85 21 73 78 138 75 218 83 33 10 232 64 42 87 6 58
6 15 1452 238 41 225 1 20 53 188 20 247 10 14 54 83 81 79 10 214 65 126 8 44 31 46 19 1 38 242 25 49 2
7 15 1548 66 72 134 88 74 40 131 26 206 61 124 64 171 18 23 95 137 53 94 72 176 87 243 76 206 40 143 84 8 3
8 15 1590 102 78 185 91 47 73 145 75 9 42 216 51 93 76 204 28 136 1 209 93 245 59 130 27 169 1 85 91 13 1
9 15 1491 235 91 177 43 62 36 205 95 199 66 5 69 137 67 160 90 128 62 99 11 29 33 38 92 1 52 147 68 242 77
10 15 1648 12 16 246 16 116 7 228 83 216 40 89 66 226 61 193 6 72 15 161 53 45 65 189 15 84 11 65 27 118 89
11 15 1575 242 42 174 42 178 39 15 54 209 97 142 35 79 2 205 18 87 27 20 38 215 23 64 18 242 44 90 51 7 27
12 15 1650 168 47 220 59 154 55 218 22 28 55 244 91 46 64 125 7 145 84 150 55 90 39 12 54 101 66 240 55 122 24
13 15 1660 244 74 54 35 48 32 49 64 146 53 164 84 109 40 139 72 102 59 221 26 209 66 211 47 162 98 73 64 145 51
14 15 1417 73 98 77 40 15 50 106 54 82 83 112 13 173 59 234 22 193 57 53 35 36 96 85 92 211 77 158 60 164 73
15 15 1701 224 90 17 92 91 63 19 79 163 80 138 60 148 71 138 3 103 38 247 84 76 22 224 53 151 6 232 92 156 53
16 15 1939 105 28 211 50 101 93 49 66 26 14 250 72 37 73 250 94 161 75 155 13 167 5 249 89 231 56 207 46 225 76
17 15 1995 199 6 169 35 248 26 224 69 103 32 215 19 63 6 172 27 18 85 213 87 178 71 212 92 56 77 205 8 219 35
18 15 1907 249 40 170 93 38 46 121 12 225 26 213 54 200 56 52 99 186 14 217 53 143 50 244 89 16 52 124 34 186 48
19 15 1485 118 91 124 79 239 26 13 48 16 51 3 41 28 77 33 68 165 1 175 4 106 90 242 95 175 93 242 69 178 3
20 15 1519 13 89 34 70 175 78 88 85 75 43 231 64 120 76 87 52 244 6 135 76 128 83 148 88 100 98 155 73 166 95
21 15 1494 109 94 182 59 170 18 54 68 34 76 227 28 103 69 76 61 101 34 86 27 52 65 160 83 212 3 146 86 156 32
22 15 1477 172 89 200 26 121 12 82 43 80 49 242 38 32 69 103 14 157 44 19 17 74 33 246 25 33 16 180 58 106 53
23 15 1596 80 38 229 56 244 28 67 32 130 14 79 87 244 95 57 84 24 41 200 31 96 42 115 19 46 17 179 55 206 73
24 15 1383 184 19 30 12 70 50 4 68 195 85 59 6 123 61 50 89 201 60 129 53 119 32 216 80 154 49 147 95 48 32
25 15 1472 103 87 169 49 61 21 211 9 123 70 179 4 37 59 178 68 32 70 139 80 74 9 89 2 202 99 84 26 159 12
26 15 1679 231 85 65 18 102 56 17 74 97 24 144 15 85 40 245 96 169 56 131 98 211 6 166 32 212 43 174 28 50 17
27 15 1562 131 85 3 65 127 84 241 37 29 87 187 6 4 39 55 48 235 42 174 54 167 9 56 3 164 61 239 15 141 38
28 15 1164 40 51 208 67 109 11 33 14 114 12 39 80 67 87 11 81 135 53 98 59 109 41 77 88 97 17 222 1 96 68
